Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1295817,2020-06-21 04:41:15,373905417449658,"fraud_Reilly, Heaney and Cole",gas_transport,73.87,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,dc79fd5bdb88fc2da34608b39d2b4d5b,1371789675,31.581523,-98.15151,0,76566.0
1295818,2020-06-21 04:41:24,3533800906065217,"fraud_Quitzon, Green and Bashirian",shopping_pos,6.45,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,a852d5088f1f32d4aee3e5e089c9d2e4,1371789684,40.524803000000006,-97.780453,0,68979.0
1295819,2020-06-21 04:41:29,571465035400,fraud_Herzog Ltd,misc_pos,43.83,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,9f8514eec42c37575980cc932873a5d1,1371789689,42.63621,-109.702557,0,82923.0
1295820,2020-06-21 04:42:21,501802953619,fraud_Strosin-Cruickshank,grocery_pos,154.86,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,ccc20bae40c35a9e87431fa1aadd1c0e,1371789741,41.779141,-122.52385,0,96064.0
1295821,2020-06-21 04:42:56,3598304579370089,fraud_Schmitt Inc,gas_transport,59.37,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,d9702ec2459a86a731ba640dd3e8ebfb,1371789776,37.392442,-97.464735,0,67120.0
1295822,2020-06-21 04:43:39,4623560839669,"fraud_Nienow, Ankunding and Collier",misc_pos,3.9,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,3f8ddd65a85987e076a6090101281ccf,1371789819,41.42271,-94.196142,0,50072.0
1295823,2020-06-21 04:45:55,3502377050801561,"fraud_Gottlieb, Considine and Schultz",shopping_net,9.28,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,a40ceeddd19e84247e654bb1739354e0,1371789955,31.073476,-95.536355,0,75851.0
1295824,2020-06-21 04:46:33,4855853415727304322,fraud_Wilkinson Ltd,entertainment,57.01,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,1954-06-30,a990df75f8bcd822774b01ac4aa8b11f,1371789993,44.300737,-88.583057,0,54942.0
1295825,2020-06-21 04:46:40,3575789281659026,fraud_Koss and Sons,gas_transport,55.46,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,2296c85f3ba57b5b73229769806f3885,1371790000,39.546046,-93.277452,0,64643.0
1295826,2020-06-21 04:46:44,6526955903501879,"fraud_Heathcote, Yost and Kertzmann",shopping_net,4.58,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,d4361c099667377ea60ad83800f432cd,1371790004,26.627467,-80.783861,0,33493.0
1295827,2020-06-21 04:46:46,2713913904780408,"fraud_Tillman, Dickinson and Labadie",gas_transport,101.5,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,9fddc1eea901012d6b65ab026907badc,1371790006,32.717118,-91.392233,0,71266.0
1295828,2020-06-21 04:47:10,3547560454237873,fraud_Ruecker Group,misc_net,117.08,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,6f3cd2a568cb79fc8d213834364ab0e6,1371790030,44.730813,-85.421254,0,49690.0
1295829,2020-06-21 04:47:14,30026790933302,fraud_Gerlach Inc,shopping_net,77.37,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,b002aadd023794c4f1ebba801d967dd2,1371790034,33.786631,-91.570381,0,71662.0
1295830,2020-06-21 04:47:18,3513618443244549,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,51.46,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,4f677c621203fc1820ba10164c8258c8,1371790038,44.321292,-98.482727,0,57379.0
1295831,2020-06-21 04:47:43,213161231269724,fraud_Grimes LLC,entertainment,36.25,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,82eff29cc62a9878237ee96ce953aa47,1371790063,34.728619,-85.81813299999999,0,35765.0
1295832,2020-06-21 04:48:35,6540981358631302,fraud_Hickle Group,shopping_pos,1.87,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,20558632ad8a1933a0b57a8b0140f500,1371790115,41.829257,-83.178688,0,
1295833,2020-06-21 04:49:22,4839615922685395,fraud_Auer-Mosciski,grocery_pos,135.03,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,713cbd7895c1294d988900a6e8ccfe27,1371790162,39.353699,-86.918269,0,47833.0
1295834,2020-06-21 04:50:25,6011934240159560,fraud_Schamberger-O'Keefe,grocery_pos,85.5,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,448aa56f7cd7e43a0dee3eee1b1df32e,1371790225,45.003319,-68.44193800000001,0,4418.0
1295835,2020-06-21 04:53:05,4186530744674,"fraud_Heller, Gutmann and Zieme",grocery_pos,70.25,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966-11-10,86e42f5554619e7fee0da04adddee4cd,1371790385,34.085863,-81.688467,0,29138.0
1295836,2020-06-21 04:54:17,4689147265057948423,"fraud_Reichert, Huels and Hoppe",shopping_net,69.65,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,1967-10-04,89d849a3889a72aa38d214ade319be5d,1371790457,41.086438,-96.955367,0,68635.0
1295837,2020-06-21 04:55:19,344342339068828,fraud_Koepp-Parker,grocery_pos,72.72,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,f2e732c791feff988bce0bc08345bbc1,1371790519,30.425776000000003,-82.13318000000001,0,31562.0
1295838,2020-06-21 04:55:46,3565423334076143,fraud_Cummings LLC,gas_transport,52.07,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,5514f2eefc631041c61f26cea14c3786,1371790546,38.275042,-87.01074799999999,0,47541.0
1295839,2020-06-21 04:56:23,30343344410970,fraud_Mayert Group,shopping_pos,1.41,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,37cb9b4127e6f4588d801232f6d9e2e9,1371790583,41.547766,-80.037141,0,16314.0
1295840,2020-06-21 04:56:36,4433091568498503,fraud_Cummerata-Jones,gas_transport,61.71,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,20882,39.2335,-77.1458,135332,Clinical biochemist,1936-03-28,518c4402e3527b97855f48bd20285e97,1371790596,38.447087,-77.710402,0,22742.0
1295841,2020-06-21 04:57:21,4998109455173950,fraud_Flatley Group,misc_pos,30.16,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,226360d2c4a2ec86c433910588fc22ba,1371790641,38.790407,-94.952459,0,66030.0
1295842,2020-06-21 04:57:25,3521815216091574,fraud_Stracke-Lemke,grocery_pos,99.25,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,f587bbd13df9ae1bd62f242bde671743,1371790645,39.814915,-105.865506,0,
1295843,2020-06-21 04:57:32,374125201044065,"fraud_Lockman, West and Runte",grocery_pos,71.96,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,3a68aabe5f832a1f1df2067a9a00b990,1371790652,38.682858,-76.387343,0,21671.0
1295844,2020-06-21 04:58:02,4689147265057948423,fraud_Haley Group,misc_pos,6.96,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,1967-10-04,bfbc6a4feec7565d1364d3e93483e9c0,1371790682,40.022644,-97.145514,0,68350.0
1295845,2020-06-21 04:58:11,4060579726528237,fraud_Kunze Inc,grocery_pos,89.61,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,af6f1564da618dfc89fe2e1f2e30560a,1371790691,39.677614,-95.025653,0,64504.0
1295846,2020-06-21 04:58:55,2229824890647120,fraud_Jast Ltd,shopping_net,380.82,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,c1006d9fe55c2ce5e5669b75dc30426e,1371790735,29.970841,-88.711076,0,
1295847,2020-06-21 05:00:07,4129767952109660,fraud_Harris Inc,gas_transport,91.6,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",1972-06-14,b4046023b3ea02bfc4e74ef6fe18d16c,1371790807,46.860595,-96.363799,0,56549.0
1295848,2020-06-21 05:00:44,676245600876,fraud_Lind-Buckridge,entertainment,85.85,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,1960-06-14,40f6191ab051c4d41cafc7564d503bde,1371790844,26.19854,-79.23834699999999,0,
1295849,2020-06-21 05:01:19,4613314721966,fraud_Spencer-Runolfsson,misc_pos,30.69,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,749e47993e56f2326b3c68ae9369121a,1371790879,36.164554,-82.18244200000001,0,37687.0
1295850,2020-06-21 05:01:24,6011329966782895,fraud_Hamill-Daugherty,misc_net,54.27,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",1971-09-01,5a8ce5fc75a61d3c1eadb7eeeebc4dca,1371790884,36.494673,-96.833716,0,74650.0
1295851,2020-06-21 05:01:45,374497717543058,fraud_Simonis-Prohaska,misc_pos,65.79,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,51fc4550a574ecfe7d060aa560b3b661,1371790905,47.661186,-101.527011,0,58540.0
1295852,2020-06-21 05:01:53,3592931352252641,fraud_Upton PLC,entertainment,30.86,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,94fca2849187f6ed3bb863da0a2a1ca7,1371790913,44.645589,-93.558864,0,55352.0
1295853,2020-06-21 05:03:31,344342339068828,fraud_Rau and Sons,grocery_pos,73.68,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,5f549a0f90675b707ca8625af407707d,1371791011,32.297831,-82.232534,0,30420.0
1295854,2020-06-21 05:05:04,2285066385084291,fraud_Hintz-Bruen,grocery_net,48.96,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,707e552dd756c328abce1e65c1089c7b,1371791104,32.505648,-88.434473,0,39335.0
1295855,2020-06-21 05:08:42,4956828990005111019,fraud_Cummings LLC,gas_transport,74.97,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,e7702782fdb63ad3cccbfb1e5ef676dc,1371791322,40.664749,-75.17604399999999,0,8865.0
1295856,2020-06-21 05:08:50,3544606805704278,fraud_Hackett-Lueilwitz,grocery_pos,149.01,Carolyn,Thomas,F,755 Solis Isle Suite 075,New Memphis,IL,62266,38.4857,-89.6816,254,Magazine journalist,1952-05-07,c3f3cf253c9ba8e4543805183a92087a,1371791330,37.890125,-88.92429200000001,0,62896.0
1295857,2020-06-21 05:08:51,4301028321766222513,fraud_Fisher-Schowalter,shopping_net,94.33,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,7518b8fd92b8598f4d591c5ce5d826c4,1371791331,40.826663,-81.291422,0,44641.0
1295858,2020-06-21 05:08:53,3553629419254918,"fraud_Raynor, Feest and Miller",gas_transport,69.62,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,701fbdbe3a83f3489bc165a4c0bd8c67,1371791333,48.311995,-122.248362,0,98292.0
1295859,2020-06-21 05:09:22,6011399591920186,"fraud_Tillman, Dickinson and Labadie",gas_transport,61.78,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,b375c14a860e6f524335d7fa181ef143,1371791362,41.260617,-73.319089,0,6612.0
1295860,2020-06-21 05:10:02,372520049757633,"fraud_Lind, Huel and McClure",gas_transport,57.03,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,314b2101662173013368b72a8bba2837,1371791402,49.073764,-93.759062,0,
1295861,2020-06-21 05:10:03,30026790933302,fraud_Lemke-Gutmann,shopping_net,85.36,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,c4d78959d4cec554d3ab725053c71b17,1371791403,32.080048,-91.915929,0,71418.0
1295862,2020-06-21 05:10:14,3543591270174051,fraud_Friesen-Stamm,gas_transport,62.91,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,84acac7d9b56bb900feff0748479dcc6,1371791414,39.547206,-79.785322,0,26542.0
1295863,2020-06-21 05:10:17,374656033243756,"fraud_Stehr, Jewess and Schimmel",misc_net,1.56,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,498dfaf65f9817afb8c2e44ead41ce01,1371791417,39.018452,-77.495672,0,20147.0
1295864,2020-06-21 05:10:20,4587657402165341815,fraud_Cole PLC,grocery_pos,44.48,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,a2cc2a82cfdef0b7d71b7ed37f454f05,1371791420,41.888116,-87.735444,0,60651.0
1295865,2020-06-21 05:10:23,3587044315915002,fraud_Rodriguez Group,gas_transport,65.8,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,29ff93c8c4e942dec64173e0c88aefba,1371791423,34.081579999999995,-88.673102,0,38868.0
1295866,2020-06-21 05:10:33,3576431665303017,fraud_Durgan-Auer,misc_net,2.77,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,aef7adbf5a967e207110ab476570cfe3,1371791433,32.991448,-112.418228,0,
1295867,2020-06-21 05:10:35,3523898249167098,fraud_Kiehn-Emmerich,grocery_pos,39.32,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",1990-11-09,5cbfb52a28cc65cef0ae951c23e249a8,1371791435,41.476412,-74.76982,0,12737.0
1295868,2020-06-21 05:11:11,180046165512893,fraud_Zemlak Group,misc_net,343.81,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,aa1342f4a65d6620fcfbd9c6dcb307de,1371791471,44.535007,-123.717014,0,97343.0
1295869,2020-06-21 05:11:25,3596357274378601,fraud_Auer-Mosciski,grocery_pos,84.88,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,14ad91d2a182241d7376b5c0555e95ad,1371791485,40.689908,-79.182208,0,15732.0
1295870,2020-06-21 05:12:42,501831082224,fraud_Boyer-Reichert,shopping_net,6.64,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,c6c6794ed02ce80899718aa6afcc718e,1371791562,40.45599,-79.241925,0,15717.0
1295871,2020-06-21 05:14:50,213156747557083,"fraud_Raynor, Reinger and Hagenes",gas_transport,61.43,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,f99a9ca8742544d71f349b300a7e4fce,1371791690,35.037201,-117.235469,0,92347.0
1295872,2020-06-21 05:15:07,372382441451095,fraud_Pacocha-Bauch,shopping_pos,140.75,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,ecb541f609eb3001a1c84d953eca3e55,1371791707,42.784906,-74.438611,0,12031.0
1295873,2020-06-21 05:16:36,3560318482131952,fraud_Cole PLC,grocery_pos,157.3,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,1b008becacabe636d5808a3c508172f5,1371791796,34.181415,-86.739693,0,35058.0
1295874,2020-06-21 05:16:40,676118385837,"fraud_Kihn, Abernathy and Douglas",shopping_net,7.48,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,0978221f037e9b020c266865bf432b86,1371791800,44.978565,-122.722875,0,97381.0
1295875,2020-06-21 05:16:43,3545109339866548,fraud_Schmitt Inc,gas_transport,26.03,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,4f926de2be73f92784a5baa79188f93d,1371791803,33.101548,-91.338159,0,71640.0
1295876,2020-06-21 05:17:19,6011652924285713,"fraud_Tillman, Fritsch and Schmitt",misc_net,20.35,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,1a0ab80f04f9d4d4c14a7f8ed73fd2d4,1371791839,37.865543,-92.367413,0,65556.0
1295877,2020-06-21 05:18:00,3576281490078437,"fraud_Monahan, Bogisich and Ledner",misc_pos,33.71,Chris,Dixon,M,919 Miller Isle,Williams,IN,47470,38.7735,-86.6285,1735,Financial adviser,1990-06-13,2ce5613b924f280c3ca0f91789f8e3c5,1371791880,38.011371,-86.39097,0,40161.0
1295878,2020-06-21 05:18:38,3576431665303017,fraud_Miller-Hauck,grocery_pos,206.65,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,f97d4bee78b01233b4750ece6edafdd0,1371791918,32.902751,-112.435872,0,
1295879,2020-06-21 05:18:41,4355790796238264643,"fraud_Zieme, Bode and Dooley",gas_transport,57.48,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,1969-08-04,44bc29a4d55cd98945de4600e030cfe9,1371791921,39.715048,-91.727254,0,63456.0
1295880,2020-06-21 05:18:48,3561963695236764,fraud_Torphy-Goyette,shopping_pos,109.06,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.06399999999999,-72.3366,1858,Clinical biochemist,1984-03-03,960ae079af06834791f5ff10d2056191,1371791928,41.438166,-71.802082,0,2804.0
1295881,2020-06-21 05:18:55,4503101193493052864,fraud_Emard Inc,gas_transport,73.99,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,fd42b1737d815ce46f72bd200b1b6fc7,1371791935,27.845865000000003,-81.895815,0,33830.0
1295882,2020-06-21 05:19:15,3525590521269779,fraud_Torp-Labadie,gas_transport,65.34,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,78f9dce52ab72fcc30670d85b5537427,1371791955,36.676134000000005,-79.79888199999999,0,24112.0
1295883,2020-06-21 05:20:01,3598014571045296,fraud_Luettgen PLC,gas_transport,62.22,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,12ffb74e7418765b3da63f79860bab13,1371792001,34.629759,-77.384288,0,28547.0
1295884,2020-06-21 05:22:29,30044330818990,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,70.11,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,a16b9ad94de7b28fa74a814058c24569,1371792149,26.709619,-81.790405,0,33905.0
1295885,2020-06-21 05:22:46,4906628655840914250,fraud_Kling Inc,gas_transport,57.69,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,b590e1cb091d7c88ab86b00d1e7b5a0e,1371792166,24.69688,-80.684273,0,
1295886,2020-06-21 05:23:33,348253506557335,"fraud_Osinski, Ledner and Leuschke",grocery_pos,73.06,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1948-03-22,380aeabc91ac6a98f8811b4314904d4b,1371792213,31.496855,-87.336516,0,36460.0
1295887,2020-06-21 05:23:39,3558652751678952,fraud_Mohr-Bayer,shopping_net,9.96,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,b96be2927e73adca1d969046cffc07fe,1371792219,32.501609,-93.580833,0,71110.0
1295888,2020-06-21 05:23:53,4390966588600992777,fraud_Trantow PLC,grocery_net,93.18,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,8bafa1ff604b25e8c47726091a672654,1371792233,35.494076,-96.902337,0,74855.0
1295889,2020-06-21 05:23:55,3538520143479972,fraud_Heller-Langosh,gas_transport,52.32,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,dd4ba709dcf5057c78e4f02f85dc49ce,1371792235,41.25973,-83.88378399999999,0,43511.0
1295890,2020-06-21 05:24:21,370348764075623,fraud_Mayert Group,shopping_pos,63.95,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,723318b08de1d1601300f4419d2c2df3,1371792261,30.041501,-91.225186,0,70339.0
1295891,2020-06-21 05:24:51,4634955908138648,fraud_Bartoletti-Wunsch,gas_transport,77.45,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,f8330a9afc65b4a7a5cc3d27413a914d,1371792291,40.918451,-95.675481,0,51653.0
1295892,2020-06-21 05:25:51,2305336922781618,fraud_Miller-Hauck,grocery_pos,139.81,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,289eb626cffef649ab40060b7513e1a9,1371792351,39.825538,-91.726101,0,63463.0
1295893,2020-06-21 05:27:20,4277232699798846,fraud_Hickle Group,shopping_pos,7.26,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,a4fec5f2c57021a01daa4b5d3af31127,1371792440,46.529067,-104.116472,0,
